,income_groups,age,gender,year,population
70121,lower_middle_income,35.0,1.0,2007.0,17639944.0
70122,lower_middle_income,35.0,1.0,2008.0,18038264.0
70123,lower_middle_income,35.0,1.0,2009.0,18444494.0
70125,lower_middle_income,35.0,1.0,2011.0,19304003.0
70215,lower_middle_income,35.0,2.0,1950.0,4542008.0
70216,lower_middle_income,35.0,2.0,1951.0,4570588.0
70217,lower_middle_income,35.0,2.0,1952.0,4598546.0
70218,lower_middle_income,35.0,2.0,1953.0,4652675.0
70219,lower_middle_income,35.0,2.0,1954.0,4757194.0
70220,lower_middle_income,35.0,2.0,1955.0,4890488.0
70221,lower_middle_income,35.0,2.0,1956.0,5019671.0
70222,lower_middle_income,35.0,2.0,1957.0,5150994.0
70223,lower_middle_income,35.0,2.0,1958.0,5294892.0
70224,lower_middle_income,35.0,2.0,1959.0,5447579.0
70227,lower_middle_income,35.0,2.0,1962.0,5853592.0
70232,lower_middle_income,35.0,2.0,1967.0,6429129.0
70233,lower_middle_income,35.0,2.0,1968.0,6522964.0
70234,lower_middle_income,35.0,2.0,1969.0,6618542.0
70239,lower_middle_income,35.0,2.0,1974.0,7321119.0
70240,lower_middle_income,35.0,2.0,1975.0,7306875.0
70241,lower_middle_income,35.0,2.0,1976.0,7331727.0
70242,lower_middle_income,35.0,2.0,1977.0,7360788.0
70244,lower_middle_income,35.0,2.0,1979.0,7516937.0
70245,lower_middle_income,35.0,2.0,1980.0,7702824.0
70246,lower_middle_income,35.0,2.0,1981.0,7957507.0
70248,lower_middle_income,35.0,2.0,1983.0,8392069.0
70249,lower_middle_income,35.0,2.0,1984.0,8850142.0
70251,lower_middle_income,35.0,2.0,1986.0,9813356.0
70252,lower_middle_income,35.0,2.0,1987.0,10210283.0
70254,lower_middle_income,35.0,2.0,1989.0,11057874.0
70256,lower_middle_income,35.0,2.0,1991.0,11839130.0
70258,lower_middle_income,35.0,2.0,1993.0,12584482.0
70259,lower_middle_income,35.0,2.0,1994.0,12926089.0
70260,lower_middle_income,35.0,2.0,1995.0,13278729.0
70263,lower_middle_income,35.0,2.0,1998.0,14286568.0
70266,lower_middle_income,35.0,2.0,2001.0,15093148.0
70268,lower_middle_income,35.0,2.0,2003.0,15691617.0
70269,lower_middle_income,35.0,2.0,2004.0,16031772.0
70270,lower_middle_income,35.0,2.0,2005.0,16375377.0
70271,lower_middle_income,35.0,2.0,2006.0,16748337.0
70272,lower_middle_income,35.0,2.0,2007.0,17159122.0
70273,lower_middle_income,35.0,2.0,2008.0,17543854.0
70274,lower_middle_income,35.0,2.0,2009.0,17920428.0
70275,lower_middle_income,35.0,2.0,2010.0,18310693.0
70277,lower_middle_income,35.0,2.0,2012.0,19127199.0
70278,lower_middle_income,35.0,2.0,2013.0,19512577.0
70366,lower_middle_income,36.0,1.0,1950.0,4598237.0
70367,lower_middle_income,36.0,1.0,1951.0,4657646.0
70368,lower_middle_income,36.0,1.0,1952.0,4718625.0
70369,lower_middle_income,36.0,1.0,1953.0,4781124.0
70370,lower_middle_income,36.0,1.0,1954.0,4859994.0
70371,lower_middle_income,36.0,1.0,1955.0,4967577.0
70374,lower_middle_income,36.0,1.0,1958.0,5332363.0
70375,lower_middle_income,36.0,1.0,1959.0,5473169.0
70376,lower_middle_income,36.0,1.0,1960.0,5629154.0
70378,lower_middle_income,36.0,1.0,1962.0,5944443.0
70379,lower_middle_income,36.0,1.0,1963.0,6110034.0
70380,lower_middle_income,36.0,1.0,1964.0,6267374.0
70381,lower_middle_income,36.0,1.0,1965.0,6380137.0
70382,lower_middle_income,36.0,1.0,1966.0,6472547.0
70383,lower_middle_income,36.0,1.0,1967.0,6545441.0
70384,lower_middle_income,36.0,1.0,1968.0,6603028.0
70386,lower_middle_income,36.0,1.0,1970.0,6748937.0
70387,lower_middle_income,36.0,1.0,1971.0,6876271.0
70388,lower_middle_income,36.0,1.0,1972.0,7026695.0
70389,lower_middle_income,36.0,1.0,1973.0,7209523.0
70390,lower_middle_income,36.0,1.0,1974.0,7327136.0
70391,lower_middle_income,36.0,1.0,1975.0,7349953.0
70393,lower_middle_income,36.0,1.0,1977.0,7397212.0
70394,lower_middle_income,36.0,1.0,1978.0,7440303.0
70395,lower_middle_income,36.0,1.0,1979.0,7495432.0
70396,lower_middle_income,36.0,1.0,1980.0,7652925.0
70397,lower_middle_income,36.0,1.0,1981.0,7851253.0
70398,lower_middle_income,36.0,1.0,1982.0,8110767.0
70399,lower_middle_income,36.0,1.0,1983.0,8384453.0
70400,lower_middle_income,36.0,1.0,1984.0,8606815.0
70401,lower_middle_income,36.0,1.0,1985.0,9159758.0
70403,lower_middle_income,36.0,1.0,1987.0,10180637.0
70404,lower_middle_income,36.0,1.0,1988.0,10615913.0
70405,lower_middle_income,36.0,1.0,1989.0,11057329.0
70407,lower_middle_income,36.0,1.0,1991.0,11937160.0
70408,lower_middle_income,36.0,1.0,1992.0,12312054.0
70411,lower_middle_income,36.0,1.0,1995.0,13429230.0
70416,lower_middle_income,36.0,1.0,2000.0,15106934.0
70417,lower_middle_income,36.0,1.0,2001.0,15354874.0
70419,lower_middle_income,36.0,1.0,2003.0,15835974.0
70420,lower_middle_income,36.0,1.0,2004.0,16129729.0
70421,lower_middle_income,36.0,1.0,2005.0,16457249.0
70423,lower_middle_income,36.0,1.0,2007.0,17176282.0
70424,lower_middle_income,36.0,1.0,2008.0,17543662.0
70426,lower_middle_income,36.0,1.0,2010.0,18346022.0
70427,lower_middle_income,36.0,1.0,2011.0,18761288.0
70517,lower_middle_income,36.0,2.0,1950.0,4471736.0
70518,lower_middle_income,36.0,2.0,1951.0,4500938.0
70519,lower_middle_income,36.0,2.0,1952.0,4530033.0
70520,lower_middle_income,36.0,2.0,1953.0,4556697.0
70522,lower_middle_income,36.0,2.0,1955.0,4716340.0
70523,lower_middle_income,36.0,2.0,1956.0,4849489.0
70524,lower_middle_income,36.0,2.0,1957.0,4976530.0
70525,lower_middle_income,36.0,2.0,1958.0,5114921.0
70526,lower_middle_income,36.0,2.0,1959.0,5260241.0
70527,lower_middle_income,36.0,2.0,1960.0,5404946.0
70528,lower_middle_income,36.0,2.0,1961.0,5543394.0
70529,lower_middle_income,36.0,2.0,1962.0,5681392.0
70530,lower_middle_income,36.0,2.0,1963.0,5806633.0
70532,lower_middle_income,36.0,2.0,1965.0,6081502.0
70533,lower_middle_income,36.0,2.0,1966.0,6196774.0
70534,lower_middle_income,36.0,2.0,1967.0,6288922.0
70535,lower_middle_income,36.0,2.0,1968.0,6376689.0
70536,lower_middle_income,36.0,2.0,1969.0,6467754.0
70537,lower_middle_income,36.0,2.0,1970.0,6562212.0
70538,lower_middle_income,36.0,2.0,1971.0,6715086.0
70539,lower_middle_income,36.0,2.0,1972.0,6904277.0
70540,lower_middle_income,36.0,2.0,1973.0,7117770.0
70541,lower_middle_income,36.0,2.0,1974.0,7253902.0
70542,lower_middle_income,36.0,2.0,1975.0,7275515.0
70543,lower_middle_income,36.0,2.0,1976.0,7260887.0
70545,lower_middle_income,36.0,2.0,1978.0,7315849.0
70546,lower_middle_income,36.0,2.0,1979.0,7347925.0
70547,lower_middle_income,36.0,2.0,1980.0,7486370.0
70548,lower_middle_income,36.0,2.0,1981.0,7672742.0
70549,lower_middle_income,36.0,2.0,1982.0,7921143.0
70550,lower_middle_income,36.0,2.0,1983.0,8184710.0
70551,lower_middle_income,36.0,2.0,1984.0,8355574.0
70552,lower_middle_income,36.0,2.0,1985.0,8808887.0
70553,lower_middle_income,36.0,2.0,1986.0,9396729.0
70555,lower_middle_income,36.0,2.0,1988.0,10173561.0
70556,lower_middle_income,36.0,2.0,1989.0,10594749.0
70557,lower_middle_income,36.0,2.0,1990.0,11012660.0
70558,lower_middle_income,36.0,2.0,1991.0,11423839.0
70559,lower_middle_income,36.0,2.0,1992.0,11784825.0
70561,lower_middle_income,36.0,2.0,1994.0,12524913.0
70562,lower_middle_income,36.0,2.0,1995.0,12866844.0
70564,lower_middle_income,36.0,2.0,1997.0,13530515.0
70566,lower_middle_income,36.0,2.0,1999.0,14226080.0
70568,lower_middle_income,36.0,2.0,2001.0,14778594.0
70569,lower_middle_income,36.0,2.0,2002.0,15020590.0
70570,lower_middle_income,36.0,2.0,2003.0,15296097.0
70572,lower_middle_income,36.0,2.0,2005.0,15953765.0
70573,lower_middle_income,36.0,2.0,2006.0,16306969.0
70574,lower_middle_income,36.0,2.0,2007.0,16689711.0
70576,lower_middle_income,36.0,2.0,2009.0,17469202.0
70577,lower_middle_income,36.0,2.0,2010.0,17847785.0
70578,lower_middle_income,36.0,2.0,2011.0,18235014.0
70579,lower_middle_income,36.0,2.0,2012.0,18655289.0
70581,lower_middle_income,36.0,2.0,2014.0,19427101.0
70668,lower_middle_income,37.0,1.0,1950.0,4496781.0
70677,lower_middle_income,37.0,1.0,1959.0,5286497.0
70679,lower_middle_income,37.0,1.0,1961.0,5586213.0
70680,lower_middle_income,37.0,1.0,1962.0,5738260.0
70681,lower_middle_income,37.0,1.0,1963.0,5896927.0
70683,lower_middle_income,37.0,1.0,1965.0,6213524.0
70685,lower_middle_income,37.0,1.0,1967.0,6417492.0
70686,lower_middle_income,37.0,1.0,1968.0,6488042.0
70689,lower_middle_income,37.0,1.0,1971.0,6688379.0
70690,lower_middle_income,37.0,1.0,1972.0,6810963.0
70691,lower_middle_income,37.0,1.0,1973.0,6971679.0
70692,lower_middle_income,37.0,1.0,1974.0,7156959.0
70696,lower_middle_income,37.0,1.0,1978.0,7351794.0
70698,lower_middle_income,37.0,1.0,1980.0,7464037.0
70700,lower_middle_income,37.0,1.0,1982.0,7811257.0
70703,lower_middle_income,37.0,1.0,1985.0,8561819.0
70704,lower_middle_income,37.0,1.0,1986.0,9112352.0
70705,lower_middle_income,37.0,1.0,1987.0,9748639.0
70707,lower_middle_income,37.0,1.0,1989.0,10570637.0
70708,lower_middle_income,37.0,1.0,1990.0,11013328.0
70709,lower_middle_income,37.0,1.0,1991.0,11451873.0
70711,lower_middle_income,37.0,1.0,1993.0,12249551.0
70712,lower_middle_income,37.0,1.0,1994.0,12651468.0
70714,lower_middle_income,37.0,1.0,1996.0,13360661.0
70715,lower_middle_income,37.0,1.0,1997.0,13721696.0
70718,lower_middle_income,37.0,1.0,2000.0,14748800.0
70721,lower_middle_income,37.0,1.0,2003.0,15467627.0
70724,lower_middle_income,37.0,1.0,2006.0,16363454.0
70725,lower_middle_income,37.0,1.0,2007.0,16754643.0
70726,lower_middle_income,37.0,1.0,2008.0,17091431.0
70727,lower_middle_income,37.0,1.0,2009.0,17447481.0
70728,lower_middle_income,37.0,1.0,2010.0,17839611.0
70730,lower_middle_income,37.0,1.0,2012.0,18660283.0
70732,lower_middle_income,37.0,1.0,2014.0,19514817.0
70819,lower_middle_income,37.0,2.0,1950.0,4392993.0
70820,lower_middle_income,37.0,2.0,1951.0,4430492.0
70822,lower_middle_income,37.0,2.0,1953.0,4488049.0
70823,lower_middle_income,37.0,2.0,1954.0,4514746.0
70824,lower_middle_income,37.0,2.0,1955.0,4569927.0
70825,lower_middle_income,37.0,2.0,1956.0,4675409.0
70828,lower_middle_income,37.0,2.0,1959.0,5064220.0
70829,lower_middle_income,37.0,2.0,1960.0,5217323.0
70830,lower_middle_income,37.0,2.0,1961.0,5360971.0
70832,lower_middle_income,37.0,2.0,1963.0,5633431.0
70835,lower_middle_income,37.0,2.0,1966.0,6027962.0
70837,lower_middle_income,37.0,2.0,1968.0,6236367.0
70839,lower_middle_income,37.0,2.0,1970.0,6419882.0
70840,lower_middle_income,37.0,2.0,1971.0,6514149.0
70841,lower_middle_income,37.0,2.0,1972.0,6663967.0
70842,lower_middle_income,37.0,2.0,1973.0,6854962.0
70845,lower_middle_income,37.0,2.0,1976.0,7229377.0
70846,lower_middle_income,37.0,2.0,1977.0,7215866.0
70847,lower_middle_income,37.0,2.0,1978.0,7242446.0
70848,lower_middle_income,37.0,2.0,1979.0,7273867.0
70849,lower_middle_income,37.0,2.0,1980.0,7316634.0
70850,lower_middle_income,37.0,2.0,1981.0,7454830.0
70851,lower_middle_income,37.0,2.0,1982.0,7635680.0
70852,lower_middle_income,37.0,2.0,1983.0,7882434.0
70853,lower_middle_income,37.0,2.0,1984.0,8144981.0
70854,lower_middle_income,37.0,2.0,1985.0,8315639.0
70856,lower_middle_income,37.0,2.0,1987.0,9353221.0
70859,lower_middle_income,37.0,2.0,1990.0,10553326.0
70860,lower_middle_income,37.0,2.0,1991.0,10966058.0
70861,lower_middle_income,37.0,2.0,1992.0,11370364.0
70862,lower_middle_income,37.0,2.0,1993.0,11729482.0
70864,lower_middle_income,37.0,2.0,1995.0,12466459.0
70865,lower_middle_income,37.0,2.0,1996.0,12809836.0
70867,lower_middle_income,37.0,2.0,1998.0,13474592.0
70869,lower_middle_income,37.0,2.0,2000.0,14161969.0
70871,lower_middle_income,37.0,2.0,2002.0,14707186.0
70872,lower_middle_income,37.0,2.0,2003.0,14944463.0
70873,lower_middle_income,37.0,2.0,2004.0,15222332.0
70874,lower_middle_income,37.0,2.0,2005.0,15539671.0
70875,lower_middle_income,37.0,2.0,2006.0,15886678.0
70877,lower_middle_income,37.0,2.0,2008.0,16629061.0
70878,lower_middle_income,37.0,2.0,2009.0,17018333.0
70879,lower_middle_income,37.0,2.0,2010.0,17397811.0
70881,lower_middle_income,37.0,2.0,2012.0,18156955.0
70882,lower_middle_income,37.0,2.0,2013.0,18573667.0
70883,lower_middle_income,37.0,2.0,2014.0,18960356.0
70884,lower_middle_income,37.0,2.0,2015.0,19340502.0
70970,lower_middle_income,38.0,1.0,1950.0,4387979.0
70972,lower_middle_income,38.0,1.0,1952.0,4514791.0
70973,lower_middle_income,38.0,1.0,1953.0,4573591.0
70975,lower_middle_income,38.0,1.0,1955.0,4697232.0
70976,lower_middle_income,38.0,1.0,1956.0,4778204.0
70979,lower_middle_income,38.0,1.0,1959.0,5123545.0
70980,lower_middle_income,38.0,1.0,1960.0,5243684.0
70981,lower_middle_income,38.0,1.0,1961.0,5386588.0
70982,lower_middle_income,38.0,1.0,1962.0,5540774.0
70983,lower_middle_income,38.0,1.0,1963.0,5691373.0
70986,lower_middle_income,38.0,1.0,1966.0,6154306.0
70987,lower_middle_income,38.0,1.0,1967.0,6264789.0
70988,lower_middle_income,38.0,1.0,1968.0,6360932.0
70991,lower_middle_income,38.0,1.0,1971.0,6545503.0
70994,lower_middle_income,38.0,1.0,1974.0,6919326.0
70995,lower_middle_income,38.0,1.0,1975.0,7108816.0
70996,lower_middle_income,38.0,1.0,1976.0,7232524.0
70997,lower_middle_income,38.0,1.0,1977.0,7258184.0
70998,lower_middle_income,38.0,1.0,1978.0,7261157.0
71000,lower_middle_income,38.0,1.0,1980.0,7365510.0
71001,lower_middle_income,38.0,1.0,1981.0,7427647.0
71002,lower_middle_income,38.0,1.0,1982.0,7576436.0
71004,lower_middle_income,38.0,1.0,1984.0,8023264.0
71006,lower_middle_income,38.0,1.0,1986.0,8515025.0
71007,lower_middle_income,38.0,1.0,1987.0,9064871.0
71008,lower_middle_income,38.0,1.0,1988.0,9702557.0
71009,lower_middle_income,38.0,1.0,1989.0,10087230.0
71010,lower_middle_income,38.0,1.0,1990.0,10524823.0
71011,lower_middle_income,38.0,1.0,1991.0,10962503.0
71014,lower_middle_income,38.0,1.0,1994.0,12179268.0
71016,lower_middle_income,38.0,1.0,1996.0,12948728.0
71017,lower_middle_income,38.0,1.0,1997.0,13291516.0
71018,lower_middle_income,38.0,1.0,1998.0,13654999.0
71019,lower_middle_income,38.0,1.0,1999.0,13959500.0
71021,lower_middle_income,38.0,1.0,2001.0,14667565.0
71023,lower_middle_income,38.0,1.0,2003.0,15153620.0
71024,lower_middle_income,38.0,1.0,2004.0,15368550.0
71025,lower_middle_income,38.0,1.0,2005.0,15632957.0
71026,lower_middle_income,38.0,1.0,2006.0,15933704.0
71027,lower_middle_income,38.0,1.0,2007.0,16288580.0
71028,lower_middle_income,38.0,1.0,2008.0,16677131.0
71029,lower_middle_income,38.0,1.0,2009.0,17002907.0
71030,lower_middle_income,38.0,1.0,2010.0,17351700.0
71031,lower_middle_income,38.0,1.0,2011.0,17742321.0
71032,lower_middle_income,38.0,1.0,2012.0,18147706.0
71033,lower_middle_income,38.0,1.0,2013.0,18557860.0
71034,lower_middle_income,38.0,1.0,2014.0,18989740.0
71121,lower_middle_income,38.0,2.0,1950.0,4283135.0
71122,lower_middle_income,38.0,2.0,1951.0,4351651.0
71123,lower_middle_income,38.0,2.0,1952.0,4389538.0
71126,lower_middle_income,38.0,2.0,1955.0,4473901.0
71127,lower_middle_income,38.0,2.0,1956.0,4529071.0
71128,lower_middle_income,38.0,2.0,1957.0,4632679.0
71129,lower_middle_income,38.0,2.0,1958.0,4771109.0
71130,lower_middle_income,38.0,2.0,1959.0,4890647.0
71132,lower_middle_income,38.0,2.0,1961.0,5173020.0
71134,lower_middle_income,38.0,2.0,1963.0,5452003.0
71135,lower_middle_income,38.0,2.0,1964.0,5585472.0
71136,lower_middle_income,38.0,2.0,1965.0,5710783.0
71137,lower_middle_income,38.0,2.0,1966.0,5845094.0
71138,lower_middle_income,38.0,2.0,1967.0,5976285.0
71139,lower_middle_income,38.0,2.0,1968.0,6094925.0
71140,lower_middle_income,38.0,2.0,1969.0,6182785.0
71142,lower_middle_income,38.0,2.0,1971.0,6366376.0
71143,lower_middle_income,38.0,2.0,1972.0,6463447.0
71144,lower_middle_income,38.0,2.0,1973.0,6615288.0
71145,lower_middle_income,38.0,2.0,1974.0,6807377.0
71146,lower_middle_income,38.0,2.0,1975.0,7023642.0
71147,lower_middle_income,38.0,2.0,1976.0,7161914.0
71148,lower_middle_income,38.0,2.0,1977.0,7183884.0
71149,lower_middle_income,38.0,2.0,1978.0,7169459.0
71150,lower_middle_income,38.0,2.0,1979.0,7199145.0
71151,lower_middle_income,38.0,2.0,1980.0,7241713.0
71153,lower_middle_income,38.0,2.0,1982.0,7417356.0
71155,lower_middle_income,38.0,2.0,1984.0,7840733.0
71156,lower_middle_income,38.0,2.0,1985.0,8103938.0
71157,lower_middle_income,38.0,2.0,1986.0,8274518.0
71158,lower_middle_income,38.0,2.0,1987.0,8725294.0
71160,lower_middle_income,38.0,2.0,1989.0,9682785.0
71162,lower_middle_income,38.0,2.0,1991.0,10506962.0
71163,lower_middle_income,38.0,2.0,1992.0,10913332.0
71167,lower_middle_income,38.0,2.0,1996.0,12409633.0
71168,lower_middle_income,38.0,2.0,1997.0,12752986.0
71169,lower_middle_income,38.0,2.0,1998.0,13108214.0
71170,lower_middle_income,38.0,2.0,1999.0,13415521.0
71172,lower_middle_income,38.0,2.0,2001.0,14097267.0
71173,lower_middle_income,38.0,2.0,2002.0,14384542.0
71174,lower_middle_income,38.0,2.0,2003.0,14632370.0
71175,lower_middle_income,38.0,2.0,2004.0,14871980.0
71176,lower_middle_income,38.0,2.0,2005.0,15147404.0
71177,lower_middle_income,38.0,2.0,2006.0,15475342.0
71178,lower_middle_income,38.0,2.0,2007.0,15836710.0
71179,lower_middle_income,38.0,2.0,2008.0,16200880.0
71180,lower_middle_income,38.0,2.0,2009.0,16565735.0
71181,lower_middle_income,38.0,2.0,2010.0,16947989.0
71182,lower_middle_income,38.0,2.0,2011.0,17324633.0
71183,lower_middle_income,38.0,2.0,2012.0,17696689.0
71184,lower_middle_income,38.0,2.0,2013.0,18077099.0
71185,lower_middle_income,38.0,2.0,2014.0,18492478.0
71187,lower_middle_income,38.0,2.0,2016.0,19255243.0
71272,lower_middle_income,39.0,1.0,1950.0,4271127.0
71273,lower_middle_income,39.0,1.0,1951.0,4344689.0
71275,lower_middle_income,39.0,1.0,1953.0,4470809.0
71276,lower_middle_income,39.0,1.0,1954.0,4529726.0
71278,lower_middle_income,39.0,1.0,1956.0,4655363.0
71279,lower_middle_income,39.0,1.0,1957.0,4733119.0
71280,lower_middle_income,39.0,1.0,1958.0,4834753.0
71281,lower_middle_income,39.0,1.0,1959.0,4959709.0
71282,lower_middle_income,39.0,1.0,1960.0,5079432.0
71285,lower_middle_income,39.0,1.0,1963.0,5493048.0
71286,lower_middle_income,39.0,1.0,1964.0,5643194.0
71287,lower_middle_income,39.0,1.0,1965.0,5793623.0
71290,lower_middle_income,39.0,1.0,1968.0,6207100.0
71291,lower_middle_income,39.0,1.0,1969.0,6300393.0
71292,lower_middle_income,39.0,1.0,1970.0,6369685.0
71294,lower_middle_income,39.0,1.0,1972.0,6480110.0
71297,lower_middle_income,39.0,1.0,1975.0,6870663.0
71298,lower_middle_income,39.0,1.0,1976.0,7059274.0
71299,lower_middle_income,39.0,1.0,1977.0,7184753.0
71300,lower_middle_income,39.0,1.0,1978.0,7209464.0
71301,lower_middle_income,39.0,1.0,1979.0,7215984.0
71303,lower_middle_income,39.0,1.0,1981.0,7326925.0
71306,lower_middle_income,39.0,1.0,1984.0,7717471.0
71308,lower_middle_income,39.0,1.0,1986.0,8245552.0
71309,lower_middle_income,39.0,1.0,1987.0,8466931.0
71310,lower_middle_income,39.0,1.0,1988.0,9031099.0
71313,lower_middle_income,39.0,1.0,1991.0,10473736.0
71314,lower_middle_income,39.0,1.0,1992.0,10902484.0
71317,lower_middle_income,39.0,1.0,1995.0,12107268.0
71318,lower_middle_income,39.0,1.0,1996.0,12509138.0
71321,lower_middle_income,39.0,1.0,1999.0,13584331.0
71322,lower_middle_income,39.0,1.0,2000.0,13885626.0
71323,lower_middle_income,39.0,1.0,2001.0,14227359.0
71324,lower_middle_income,39.0,1.0,2002.0,14571749.0
71326,lower_middle_income,39.0,1.0,2004.0,15055407.0
71327,lower_middle_income,39.0,1.0,2005.0,15267382.0
71329,lower_middle_income,39.0,1.0,2007.0,15855651.0
71330,lower_middle_income,39.0,1.0,2008.0,16212216.0
71331,lower_middle_income,39.0,1.0,2009.0,16589369.0
71332,lower_middle_income,39.0,1.0,2010.0,16908016.0
71334,lower_middle_income,39.0,1.0,2012.0,17644127.0
71335,lower_middle_income,39.0,1.0,2013.0,18046583.0
71336,lower_middle_income,39.0,1.0,2014.0,18452404.0
71338,lower_middle_income,39.0,1.0,2016.0,19298301.0
71423,lower_middle_income,39.0,2.0,1950.0,4151629.0
71424,lower_middle_income,39.0,2.0,1951.0,4241815.0
71425,lower_middle_income,39.0,2.0,1952.0,4310632.0
71426,lower_middle_income,39.0,2.0,1953.0,4347514.0
71428,lower_middle_income,39.0,2.0,1955.0,4405186.0
71430,lower_middle_income,39.0,2.0,1957.0,4486615.0
71431,lower_middle_income,39.0,2.0,1958.0,4593030.0
71432,lower_middle_income,39.0,2.0,1959.0,4731441.0
71434,lower_middle_income,39.0,2.0,1961.0,4978978.0
71435,lower_middle_income,39.0,2.0,1962.0,5127333.0
71436,lower_middle_income,39.0,2.0,1963.0,5269156.0
71437,lower_middle_income,39.0,2.0,1964.0,5405950.0
71439,lower_middle_income,39.0,2.0,1966.0,5659885.0
71440,lower_middle_income,39.0,2.0,1967.0,5794396.0
71441,lower_middle_income,39.0,2.0,1968.0,5925552.0
71443,lower_middle_income,39.0,2.0,1970.0,6132100.0
71444,lower_middle_income,39.0,2.0,1971.0,6219021.0
71446,lower_middle_income,39.0,2.0,1973.0,6415077.0
71447,lower_middle_income,39.0,2.0,1974.0,6568130.0
71448,lower_middle_income,39.0,2.0,1975.0,6761488.0
71449,lower_middle_income,39.0,2.0,1976.0,6976791.0
71450,lower_middle_income,39.0,2.0,1977.0,7116037.0
71452,lower_middle_income,39.0,2.0,1979.0,7125376.0
71454,lower_middle_income,39.0,2.0,1981.0,7209241.0
71456,lower_middle_income,39.0,2.0,1983.0,7376830.0
71457,lower_middle_income,39.0,2.0,1984.0,7552895.0
71458,lower_middle_income,39.0,2.0,1985.0,7798527.0
71459,lower_middle_income,39.0,2.0,1986.0,8061137.0
71460,lower_middle_income,39.0,2.0,1987.0,8232316.0
71461,lower_middle_income,39.0,2.0,1988.0,8692288.0
71463,lower_middle_income,39.0,2.0,1990.0,9641289.0
71464,lower_middle_income,39.0,2.0,1991.0,10044597.0
71465,lower_middle_income,39.0,2.0,1992.0,10454843.0
71466,lower_middle_income,39.0,2.0,1993.0,10859480.0
71467,lower_middle_income,39.0,2.0,1994.0,11259419.0
71469,lower_middle_income,39.0,2.0,1996.0,12000782.0
71470,lower_middle_income,39.0,2.0,1997.0,12352801.0
71471,lower_middle_income,39.0,2.0,1998.0,12696608.0
71472,lower_middle_income,39.0,2.0,1999.0,13048858.0
71473,lower_middle_income,39.0,2.0,2000.0,13353427.0
71475,lower_middle_income,39.0,2.0,2002.0,14028232.0
71476,lower_middle_income,39.0,2.0,2003.0,14310972.0
71477,lower_middle_income,39.0,2.0,2004.0,14560860.0
71478,lower_middle_income,39.0,2.0,2005.0,14798567.0
71479,lower_middle_income,39.0,2.0,2006.0,15079516.0
71480,lower_middle_income,39.0,2.0,2007.0,15422557.0
71481,lower_middle_income,39.0,2.0,2008.0,15784877.0
71483,lower_middle_income,39.0,2.0,2010.0,16496509.0
71484,lower_middle_income,39.0,2.0,2011.0,16875910.0
71485,lower_middle_income,39.0,2.0,2012.0,17249160.0
71486,lower_middle_income,39.0,2.0,2013.0,17618103.0
71487,lower_middle_income,39.0,2.0,2014.0,17997478.0
71488,lower_middle_income,39.0,2.0,2015.0,18410676.0
71489,lower_middle_income,39.0,2.0,2016.0,18793054.0
71490,lower_middle_income,39.0,2.0,2017.0,19156870.0
71576,lower_middle_income,4.0,1.0,1952.0,10107598.0
71577,lower_middle_income,4.0,1.0,1953.0,10724815.0
71579,lower_middle_income,4.0,1.0,1955.0,11867719.0
71581,lower_middle_income,4.0,1.0,1957.0,12770610.0
71582,lower_middle_income,4.0,1.0,1958.0,13232407.0
71583,lower_middle_income,4.0,1.0,1959.0,13667896.0
71584,lower_middle_income,4.0,1.0,1960.0,14059983.0
71585,lower_middle_income,4.0,1.0,1961.0,14489603.0
71586,lower_middle_income,4.0,1.0,1962.0,14901025.0
71587,lower_middle_income,4.0,1.0,1963.0,15293293.0
71588,lower_middle_income,4.0,1.0,1964.0,15713039.0
71590,lower_middle_income,4.0,1.0,1966.0,16466312.0
71591,lower_middle_income,4.0,1.0,1967.0,16874084.0
71592,lower_middle_income,4.0,1.0,1968.0,17209223.0
71593,lower_middle_income,4.0,1.0,1969.0,17504609.0
71594,lower_middle_income,4.0,1.0,1970.0,17809627.0
71597,lower_middle_income,4.0,1.0,1973.0,18895959.0
71598,lower_middle_income,4.0,1.0,1974.0,19278377.0
71725,lower_middle_income,4.0,2.0,1950.0,9427834.0
71726,lower_middle_income,4.0,2.0,1951.0,9631369.0
71727,lower_middle_income,4.0,2.0,1952.0,9796873.0
71728,lower_middle_income,4.0,2.0,1953.0,10304289.0
71730,lower_middle_income,4.0,2.0,1955.0,11376209.0
71731,lower_middle_income,4.0,2.0,1956.0,11793717.0
71732,lower_middle_income,4.0,2.0,1957.0,12231626.0
71737,lower_middle_income,4.0,2.0,1962.0,14232878.0
71738,lower_middle_income,4.0,2.0,1963.0,14602781.0
71739,lower_middle_income,4.0,2.0,1964.0,15000352.0
71740,lower_middle_income,4.0,2.0,1965.0,15351207.0
71744,lower_middle_income,4.0,2.0,1969.0,16713141.0
71745,lower_middle_income,4.0,2.0,1970.0,17007162.0
71746,lower_middle_income,4.0,2.0,1971.0,17332392.0
71747,lower_middle_income,4.0,2.0,1972.0,17687314.0
71749,lower_middle_income,4.0,2.0,1974.0,18403970.0
71877,lower_middle_income,40.0,1.0,1951.0,4227143.0
71880,lower_middle_income,40.0,1.0,1954.0,4426219.0
71881,lower_middle_income,40.0,1.0,1955.0,4486875.0
71882,lower_middle_income,40.0,1.0,1956.0,4548004.0
71883,lower_middle_income,40.0,1.0,1957.0,4609751.0
71884,lower_middle_income,40.0,1.0,1958.0,4709037.0
